HGDP00511 HGDP00512 HGDP00513 HGDP00514 HGDP00515 HGDP00516 HGDP00517 HGDP00518 HGDP00519 HGDP00522 HGDP00523 HGDP00524 HGDP00525 HGDP00526 HGDP00527 HGDP00528 HGDP00529 HGDP00531 HGDP00533 HGDP00534 HGDP00535 HGDP00536 HGDP00537 HGDP00538 HGDP00539 HGDP00774 HGDP00775 HGDP00776 HGDP00777 HGDP00779 HGDP00780 HGDP00781 HGDP00782 HGDP00783 HGDP00784 HGDP00785 HGDP00786 HGDP00811 HGDP00812 HGDP00813 HGDP00814 HGDP00815 HGDP00817 HGDP00818 HGDP00819 HGDP00820 HGDP00821 HGDP00822 HGDP00920 HGDP00924 HGDP00925 HGDP00926 HGDP00928 HGDP00929 HGDP00930 HGDP00931 HGDP00932 HGDP00933 HGDP00934 HGDP00935 HGDP00936 HGDP00937 HGDP00938 HGDP00939 HGDP00940 HGDP00941 HGDP00942 HGDP00943 HGDP00944 HGDP00971 HGDP00972 HGDP00973 HGDP00974 HGDP00975 HGDP00976 HGDP00977 HGDP01021 HGDP01023 HGDP01024 NA18501 NA18504 NA18505 NA18507 NA18508 NA18516 NA18517 NA18522 NA18852 NA18853 NA18855 NA18856 NA18858 NA18859 NA18861 NA18862 NA18870 NA18871 NA19093 NA19098 NA19099 NA19101 NA19102 NA19116 NA19119 NA19127 NA19128 NA19130 NA19131 NA19137 NA19138 NA19141 NA19143 NA19144 NA19159 NA19160 NA19171 NA19193 NA19201 NA19203 NA19204 NA19206 NA19207 NA19209 NA19210 NA19222 NA19223 NA19238 NA19239 SAMPLE
HGDP00972 0.056281368059048 0.0579726247894995 0.0582003566852309 0.0594485149820478 0.0565779008367651 0.0602091044143823 0.0604653132996379 0.066865550409203 0.060264285813054 0.0637917446254523 0.0674078074279306 0.0599839350136959 0.0609551892368618 0.0597933269346298 0.0590415588039623 0.0615706543581698 0.0613183711130413 0.0550180651877591 0.0634615894463682 0.0612158951955874 0.0635140371736635 0.056285245693527 0.0538042331657836 0.0570100279347554 0.0590644299577715 0.288346558230588 0.289575351550396 0.285333148864769 0.275599911455085 0.284470614890318 0.270563313861767 0.283037582514177 0.280543298871789 0.286643548868676 0.279989808692941 0.28135521905675 0.293732382940885 0.294614435502206 0.282978905424713 0.291179365926773 0.281631634096961 0.288700998316095 0.276175167108114 0.292568544099185 0.292330016690548 0.293243564276389 0.289853393373285 0.290589565565179 -0.16615069711962 -0.167234508242936 -0.168700844778797 -0.171574312297844 -0.168067885244069 -0.167521580384662 -0.167254747747881 -0.164253149513322 -0.165602632240192 -0.166027574210969 -0.163551892797186 -0.172926581601597 -0.170318022702815 -0.172234758564325 -0.172385591795611 -0.169360282509616 -0.167832527863973 -0.169022794059954 -0.169546289610139 -0.168062883195639 -0.165904905619956 0.280888100693119 1.14340305302793 0.29169295194904 0.275783099361808 0.289123545727925 0.292512373982293 0.293616840062444 0.289441503736387 0.286137514123557 0.281675183397532 -0.174015788038979 -0.169810422675208 -0.170741841253718 -0.168269982029441 -0.167958817651841 -0.164999588517423 -0.167394001327232 -0.166851521757026 -0.166703884142058 -0.169576071068479 -0.166727190960483 -0.165728635084739 -0.164738422033029 -0.17031877305991 -0.170153101174095 -0.169106944477105 -0.175821771063881 -0.174576738071794 -0.168416122567418 -0.171755651625646 -0.176649520619427 -0.167106471444489 -0.167917055111632 -0.173861940754278 -0.173519349852581 -0.166385292341671 -0.166220368666631 -0.167562199565632 -0.173122246262172 -0.168058693362327 -0.172965436766484 -0.16726812956246 -0.170423589991773 -0.166999140090406 -0.16895499536344 -0.171901500433044 -0.164918656610748 -0.169233799003931 -0.169025917748982 -0.170050043622326 -0.169188665408088 -0.169455610359466 -0.161557067335678 -0.169693937954481 -0.171263330683649 -0.169781282110736 -0.166786253182684 -0.160689738526468 -0.169087070798041 -0.00627721488442711
HGDP00973 0.0579328193467991 0.0597005041450413 0.0565394420056372 0.0557135606377915 0.0534643235795397 0.0558983218008437 0.0539075617420373 0.060902770658538 0.0540187656082663 0.0586240805394619 0.0565495301483754 0.0523405989157477 0.0546336728158167 0.0575453654826493 0.0618752261890469 0.063234779878412 0.0524393885621152 0.0554576299864614 0.0616529526247251 0.0584505828405865 0.0578820195596921 0.0503416512358603 0.0581843686446449 0.0565291514767887 0.0540740243899615 0.285594832136114 0.288823456330119 0.290286474222811 0.283152270091232 0.282111320971302 0.283010577222874 0.280351343099801 0.28845113505217 0.289472784443537 0.285280893253178 0.290508943314444 0.282894195663549 0.29594399411828 0.289467155345507 0.292866479738799 0.281344757201202 0.291829936102138 0.284426932366872 0.291457101544955 0.289812741321308 0.289125410772058 0.288292381668278 0.290277284483218 -0.161931581705973 -0.168442356818325 -0.167233677607263 -0.170003306212741 -0.165741615459838 -0.165139818107031 -0.162353125684923 -0.162315157599954 -0.167768815213963 -0.170772909995559 -0.167137230415378 -0.170693046104509 -0.174952354999625 -0.165350470355672 -0.169890407219218 -0.164827096001426 -0.168907527089379 -0.173282081960234 -0.163783128196513 -0.170520118832705 -0.162695297827661 0.282533840664352 0.29169295194904 1.14383915568817 0.282649618765848 0.288361322999519 0.290344404913162 0.283277375586971 0.294683395613351 0.288862018143624 0.285765448274937 -0.173134296291821 -0.172825650209632 -0.175696463770564 -0.163168224237321 -0.172047134461867 -0.168661744612732 -0.167972414730212 -0.17437338478061 -0.166143126588883 -0.173531068272089 -0.165665380302976 -0.164252403349094 -0.16886176185484 -0.169579712139281 -0.17101211124855 -0.163529391309124 -0.174776011989741 -0.171517888111077 -0.164364698653895 -0.164639833623133 -0.170148148009308 -0.17195655911768 -0.1691958040456 -0.167344201395158 -0.169563664924013 -0.16886352107322 -0.157314822564066 -0.169140593603527 -0.168528218537778 -0.167668698880288 -0.172695046276423 -0.16655072817806 -0.168756814198567 -0.168401768118044 -0.165292788724024 -0.173121510387256 -0.166587863722708 -0.16265860290569 -0.173843805276906 -0.17017309137919 -0.170019183087664 -0.169760767007987 -0.165658478342349 -0.169252432055703 -0.172393335221117 -0.172826741369672 -0.166271873384822 -0.167261732335763 -0.170108519659186 0.00821099199607525
HGDP00974 0.0556353578848942 0.0567532033715993 0.0535362257836779 0.0592849957737553 0.0599734010485576 0.0625992137695987 0.061326572989888 0.0552057929081551 0.0616947957001927 0.0620269577029654 0.0698398978221527 0.0555328338188299 0.0563827170046357 0.0556875428573622 0.0615213142612476 0.0544767545657177 0.0516627266173206 0.0524369742748928 0.0617013212300243 0.0542719440654822 0.0621171742767091 0.0518926004860796 0.0531134945178499 0.0604294400616995 0.0573080072103573 0.287809340103237 0.279572560317854 0.280525307909263 0.273081665259238 0.277967685312483 0.271112232378416 0.279175791246582 0.282425775049846 0.282611215221268 0.279394692950543 0.285149829066355 0.289250795131198 0.291544319788841 0.280505516848861 0.291520020725596 0.281515065082892 0.278829247554485 0.281573518939939 0.280354980894612 0.286860735976433 0.283897118701454 0.284791330792285 0.287963122983979 -0.162488646555651 -0.166538441519021 -0.1632347683607 -0.171697949847762 -0.166877449373163 -0.165881228870104 -0.164235695477637 -0.164411923762283 -0.162338808807123 -0.16413921170805 -0.166054605627526 -0.163026228832828 -0.173097438909354 -0.16681109884311 -0.161622877268952 -0.162207159118692 -0.16642985335194 -0.168832789484375 -0.166656816451178 -0.161091985128639 -0.166472033977013 0.273941275299751 0.275783099361808 0.282649618765848 1.13213914106982 0.287337413718193 0.28353001642399 0.281039557073843 0.283988718030458 0.27580889417306 0.276839306184221 -0.163685872614823 -0.169310856975196 -0.169282388837061 -0.166877975815193 -0.171880263144465 -0.170285318453743 -0.168377144990227 -0.167059754945623 -0.167199401728947 -0.167103795428701 -0.165621917798379 -0.168499476349822 -0.168879320824169 -0.163451369628017 -0.163348481525021 -0.159755238633143 -0.170929771021735 -0.166745695570461 -0.165250288379605 -0.166001340427359 -0.167834379105926 -0.162020159564776 -0.166734239295184 -0.169554329427997 -0.169067221143625 -0.165392316660818 -0.162306798663432 -0.168349127316505 -0.164494323113985 -0.162464964581284 -0.173358406268245 -0.163507372715308 -0.168465349137047 -0.164743553836868 -0.160103708268882 -0.166529846551854 -0.16787822167045 -0.164453169941591 -0.17460207472187 -0.163373213343834 -0.168594808030584 -0.169532746516433 -0.164723619386049 -0.163515912958476 -0.169409386357334 -0.169452888433283 -0.167289280156553 -0.162846866769279 -0.169940061349576 -0.00176340306852502
HGDP00975 0.0557280995414219 0.0568729304251182 0.0543601220664165 0.0596540555636021 0.0571184891971335 0.0551834570483264 0.0477667334951264 0.0525995319519718 0.060307162826306 0.0629648997945107 0.065114862188712 0.0541443166985924 0.0636206629650443 0.0571087124057588 0.050954428239247 0.0511677011613881 0.0549976015513063 0.0478563075781697 0.0598754592347656 0.0656393171516223 0.0595536869312804 0.054864428633419 0.0527298656775249 0.0571109709496251 0.0553240479300683 0.286000481413974 0.284096666392052 0.285881131674195 0.274119828288515 0.278404897204453 0.272887966022755 0.285254464448156 0.275812570268008 0.28328141726127 0.286004401758585 0.29116071841215 0.289357788914361 0.287876486278109 0.285680373656499 0.281685519738235 0.28367589365803 0.279032281990779 0.286779211289096 0.287328200920507 0.288338540844407 0.287621385363363 0.293495984334526 0.289220431418582 -0.163976706563379 -0.168556417540164 -0.162851033569548 -0.171133919675365 -0.167747853412139 -0.167701307039606 -0.164391883241508 -0.162911497521395 -0.166485720073488 -0.165663193008626 -0.163145378947224 -0.165776334239951 -0.168608708499018 -0.166883952615709 -0.16378559006454 -0.172088614546527 -0.165462736314796 -0.16672518392768 -0.166495747068004 -0.162428569601079 -0.164329882850374 0.279815455534257 0.289123545727925 0.288361322999519 0.287337413718193 1.13773271983598 0.289738774337544 0.282464356508402 0.290791848153452 0.281585781324128 0.288402172757793 -0.171255760589122 -0.162778159439028 -0.173089836141424 -0.166783112699714 -0.173228729424738 -0.163764227780182 -0.172459250406178 -0.168082333546531 -0.164518970795613 -0.170076433557411 -0.16091778884697 -0.173554067774954 -0.168708090002292 -0.163978840879039 -0.165765709953307 -0.163097067782583 -0.174061843194106 -0.171501333732753 -0.161205570958478 -0.167024092086469 -0.16737077665992 -0.165072712547393 -0.16783885348424 -0.168214079609558 -0.166271812200795 -0.166760050819467 -0.166783283955994 -0.168254121819763 -0.165284761170852 -0.167107313797932 -0.170717681430827 -0.171179426808527 -0.170099543689264 -0.162617774040381 -0.163862200408928 -0.169983257633382 -0.168450410091352 -0.164934307398263 -0.170858303296491 -0.163460863615681 -0.166016156589044 -0.168675845118258 -0.168933404482426 -0.167480772654001 -0.164738621587803 -0.167432904715184 -0.163546212359707 -0.162216000608739 -0.167388996038876 0.000809558868333813
HGDP00976 0.0599259196019682 0.0531284051436348 0.0551032992323236 0.0593565912019956 0.0551851051406382 0.0621562447028282 0.0538681792788626 0.0575072178357425 0.0578411409576537 0.0621636633620882 0.0612968330791819 0.0613141868555624 0.0606444347274099 0.0638327297627461 0.0596124460868343 0.0524657374523235 0.0606697770452058 0.0564726906990484 0.0688756742673416 0.0597153182525828 0.0551317010415315 0.0544898383187018 0.0532241726507029 0.054299131405021 0.0539640960868382 0.283078837665978 0.291372614815278 0.283511658751229 0.280192707430313 0.285296286417633 0.276926337683351 0.270443138580042 0.280528054521784 0.289261838626563 0.283804207390523 0.292566873597087 0.292943195513496 0.290278543672972 0.278016551632998 0.286551917635765 0.286508205287029 0.286448123367308 0.282052425129313 0.292041539129132 0.287709680659751 0.280445701611663 0.29114924002875 0.281396220206548 -0.165353659795308 -0.17133587779841 -0.164382383108221 -0.16747996426103 -0.164930280171159 -0.168666490898616 -0.163632707184101 -0.164085750236331 -0.16763609159044 -0.168249253903492 -0.165026542417608 -0.167676942197643 -0.16387146903231 -0.17574455323444 -0.163178915494714 -0.168128319917935 -0.16807429707763 -0.167059985297464 -0.171813720504445 -0.168365430492632 -0.163196633908608 0.292576575956746 0.292512373982293 0.290344404913162 0.28353001642399 0.289738774337544 1.13607178235073 0.290100544130039 0.28056290621985 0.273588116322346 0.294019243028128 -0.169449983217981 -0.172444690873951 -0.167262638017159 -0.164948889747475 -0.169978227167754 -0.172084813125328 -0.170705616028771 -0.166755138476197 -0.170945407521993 -0.166993477166315 -0.165566292939335 -0.166492326795151 -0.165988667162899 -0.164976041318789 -0.163581138650855 -0.160610247851708 -0.175459959123004 -0.174670162157277 -0.168667289344839 -0.168431431903953 -0.17076374933514 -0.164894427180035 -0.165666815259966 -0.170526758895387 -0.166234397939494 -0.17094085604214 -0.169489890229787 -0.169422358177963 -0.169874652815185 -0.170964394709837 -0.171935996564278 -0.164966495364035 -0.170194054478444 -0.167445332382078 -0.165117681385931 -0.170398480584221 -0.167285708239156 -0.163260389315187 -0.172372826063266 -0.16458549800411 -0.170447900497487 -0.17049663616546 -0.164559402488251 -0.168235887032983 -0.165099845364842 -0.170041679029237 -0.168017571805527 -0.168263021553342 -0.170625749007135 -0.00847097282648818
HGDP00977 0.0518478400075477 0.0538672815811753 0.0589467515910192 0.0545002351108232 0.0561169500619997 0.0568377063378083 0.0584786511639362 0.0631403750313131 0.0561239483246851 0.0635101602792515 0.0667850902705317 0.0603837266935269 0.0517608931214384 0.0598655012608014 0.0587652183192963 0.0558191948016402 0.0569001885991146 0.0573786058029201 0.0695464681520845 0.0495608560955707 0.0521259581609705 0.0482329363365776 0.0525553570515943 0.055333073313584 0.0566131686891479 0.28124359267713 0.277636058252351 0.284535363464184 0.276933215786334 0.279930557910029 0.289628105476228 0.276820040334546 0.276456453910485 0.284095730611699 0.281083487201151 0.2797263250699 0.287721930399666 0.292252754488541 0.281793687111869 0.300052002575849 0.281148099127139 0.278185102592979 0.2749571640475 0.290633017336282 0.284023446176378 0.285140948937368 0.286778559799578 0.285672064212524 -0.16167103766881 -0.170803240592418 -0.161154852945404 -0.162707731984962 -0.164100033960979 -0.15940232273868 -0.164580434980611 -0.162946897002708 -0.168843743593184 -0.164967792776751 -0.158994060944561 -0.16975508471499 -0.167341952369586 -0.164658408314925 -0.170436552550624 -0.171946946414387 -0.1680812112722 -0.168870179720628 -0.16643865903519 -0.16478867698768 -0.16576308775542 0.277989161967243 0.293616840062444 0.283277375586971 0.281039557073843 0.282464356508402 0.290100544130039 1.15297832878317 0.290882959096416 0.285755357352903 0.286538387685101 -0.1695985499086 -0.166532069641993 -0.173804229529965 -0.168619990804196 -0.165488792687096 -0.167621928151474 -0.164848960812925 -0.167797409354507 -0.166810464878563 -0.166361832278029 -0.163824730905772 -0.167864479410914 -0.169373451726736 -0.16975931732191 -0.164746278917593 -0.16075384578752 -0.174299770314868 -0.173036655179179 -0.161812772051308 -0.164803544664933 -0.169536850998841 -0.171073493305238 -0.16888697872302 -0.170896036524845 -0.171294997119897 -0.166321678586232 -0.162862770287074 -0.162234974755947 -0.166389961426721 -0.170151277325265 -0.163297312053563 -0.166235080362531 -0.166714647361816 -0.165958806727201 -0.157675085598224 -0.164251146326579 -0.165729924973222 -0.158811664052084 -0.169068382081551 -0.162864327788974 -0.162801406998454 -0.168178934032479 -0.163833984708791 -0.163611238668094 -0.167639834735456 -0.169598087612958 -0.16200228764989 -0.165800887980748 -0.166537915514457 0.00353925763885868
HGDP01021 0.0559876926548484 0.0542313324869113 0.0569926173345805 0.061524662728596 0.054926906660296 0.0534400466690818 0.0516015119999276 0.0642118391771727 0.0556066377103774 0.0637303464069501 0.0569026398738981 0.056015192824039 0.0550529203935265 0.0579415061066821 0.059238180066372 0.0541454643799002 0.0597948147412175 0.0524192600132156 0.0654341458986827 0.0601689245069874 0.0606541299525878 0.0545055028225588 0.0520544101987095 0.0590598182766896 0.0517982856012033 0.293304977538148 0.286546405562839 0.29840843662969 0.284379163325649 0.285133141054339 0.277494871807209 0.276274046243575 0.282282765236912 0.288167137314409 0.28289886612575 0.292433469172779 0.286609477053122 0.298455121637729 0.290301033394211 0.294267008364753 0.285918995580617 0.280731959970153 0.288026894594215 0.293067117489226 0.293804396996471 0.28844406533652 0.287467183722023 0.295701226600921 -0.171767735355223 -0.169072440570283 -0.161875411473081 -0.173050867615105 -0.167365723962673 -0.166532585671705 -0.163559343273954 -0.163308537114868 -0.163235046932486 -0.165635079591224 -0.162059218497852 -0.16769284722685 -0.170344648725811 -0.171759849514367 -0.168595873812617 -0.169169262436651 -0.162223710259578 -0.163175109560613 -0.167037135756035 -0.169346888605033 -0.16532761805424 0.284690454140511 0.289441503736387 0.294683395613351 0.283988718030458 0.290791848153452 0.28056290621985 0.290882959096416 1.14853835588175 0.283568827974238 0.284944103720292 -0.169282525603846 -0.169384668983609 -0.174221093501239 -0.167041564658795 -0.164653688509444 -0.169599879820427 -0.16346057978924 -0.170737514171054 -0.168610440932154 -0.173131413384178 -0.16951966471269 -0.168970884860517 -0.1694918917441 -0.167959427429014 -0.166100063788636 -0.166398872077569 -0.173734519646697 -0.174307407693172 -0.169741093712999 -0.1660747119696 -0.172682405678412 -0.167779565912032 -0.166169025348881 -0.169605342124431 -0.168381820449549 -0.166528826940825 -0.167888875546384 -0.169833067903257 -0.171983205832928 -0.17117786920522 -0.174106458372801 -0.167218908042484 -0.17423624726014 -0.164413435637897 -0.163268067251725 -0.172159863481832 -0.165918900926131 -0.165717805302208 -0.167740379317298 -0.166989732975077 -0.17316971687531 -0.174499531103879 -0.163970075468083 -0.170032850982294 -0.171198281609455 -0.165885209150856 -0.166023077960491 -0.162509246053249 -0.173089133353054 -0.000967121901093372
HGDP01023 0.0525024562587664 0.0546750563442049 0.0597993726820164 0.0646162830239159 0.060249851910181 0.0603482297778339 0.0489739020418416 0.0650164528876325 0.0626349473083251 0.0548788020762355 0.06044126849662 0.0534173237163164 0.054720306941237 0.0573636529451663 0.0585301249186973 0.0548813960140696 0.0531931710127175 0.0523386941613402 0.0673949801785096 0.0565527888506562 0.062238721463357 0.0535246431088874 0.0516080269535863 0.056902996716506 0.0544577013572838 0.276744627226002 0.281206868226512 0.273029514978512 0.275189445958219 0.275778073016925 0.275610698622922 0.270524342330873 0.283277296638477 0.282935600339425 0.273290390243475 0.281965235661802 0.289140458555772 0.290410743416648 0.275727278031208 0.284982347627593 0.280680804553725 0.284194867208115 0.274223498250536 0.283747206338854 0.279863271624888 0.273633268146085 0.276736011098032 0.27419037149904 -0.15865426287279 -0.163288006576935 -0.161701858689639 -0.163297422047788 -0.165795988992435 -0.163821989430098 -0.165205527444623 -0.161050170874185 -0.164962331214913 -0.16170552430713 -0.165484896356688 -0.165444221425656 -0.169156464813975 -0.16405205817655 -0.164862379765928 -0.164054785955856 -0.163732095938574 -0.162610142433218 -0.166545331953726 -0.166349640633705 -0.160633972554668 0.28350493196232 0.286137514123557 0.288862018143624 0.27580889417306 0.281585781324128 0.273588116322346 0.285755357352903 0.283568827974238 1.12516307957693 0.29176186888371 -0.168305272083289 -0.169883068045719 -0.173259499028454 -0.167927345565247 -0.168127856980748 -0.165753404671668 -0.164496049978543 -0.171180984895468 -0.161058710665609 -0.168760997697699 -0.164807655546535 -0.161949782743967 -0.165530563833442 -0.162389551990121 -0.160468721130159 -0.163494349216135 -0.172990722210608 -0.167718058047384 -0.158251980991853 -0.163138380543312 -0.168790990629939 -0.168350169554647 -0.166287187997458 -0.165345405173736 -0.161590816572493 -0.168307377368206 -0.159451782171161 -0.163918502992764 -0.163343091539928 -0.165395146501593 -0.16688004210107 -0.168167604363157 -0.167149528292436 -0.165113020384892 -0.162727365406791 -0.167233823776615 -0.168163194522886 -0.162113375723477 -0.170874042425378 -0.165889076526414 -0.165540057308958 -0.168502890391621 -0.16496785338635 -0.168379398864306 -0.167799952724755 -0.16540120860086 -0.166159652460413 -0.159269925806047 -0.165084860372651 0.00565809593796069
HGDP01024 0.0609014939019747 0.0615012768547032 0.0665137174680864 0.0589294124317868 0.061388660367466 0.070731207881668 0.0621247637099167 0.0608957614293382 0.0641569064510477 0.0637352431511762 0.0669439502171351 0.0614694240709244 0.0619806971703758 0.0682365435079661 0.0591118710173212 0.0530721726227519 0.067675294604142 0.0659711411762371 0.0711495732149001 0.0706013717717353 0.0686490871556313 0.0614888326427881 0.0598928084094326 0.0580096126714858 0.0602771305004794 0.284993547848269 0.290153247987615 0.279710279818962 0.285923065669055 0.28344299338324 0.278633893843258 0.272918358256718 0.282235157587261 0.280881806701391 0.274499566647186 0.285408865424307 0.273570334944403 0.292630796303625 0.273579435942804 0.281684981998551 0.279302432068315 0.291124272483696 0.283212565398883 0.286662858560067 0.283010713943622 0.287522629444282 0.283755480586276 0.283741497695196 -0.166120931542887 -0.168921489447763 -0.165553377328749 -0.172269287040206 -0.16926576682702 -0.167236246268893 -0.165172473872134 -0.162118806981488 -0.171633170825964 -0.164987803076402 -0.166127666354658 -0.167791153669747 -0.171513373437469 -0.167112358828185 -0.168804955748633 -0.169889031299475 -0.166522723138601 -0.168938240499039 -0.175021467755048 -0.166487219640223 -0.167990236528058 0.281590738614189 0.281675183397532 0.285765448274937 0.276839306184221 0.288402172757793 0.294019243028128 0.286538387685101 0.284944103720292 0.29176186888371 1.15974170603326 -0.172415992877701 -0.166652715637451 -0.172472378280848 -0.167502462637349 -0.169936746256816 -0.172954720030218 -0.167831960820648 -0.172750347585775 -0.165589819259439 -0.168126775113681 -0.168981317660055 -0.164170330955935 -0.167695981217651 -0.166300986143263 -0.165971399375027 -0.165589333870291 -0.177724456823203 -0.172184782986318 -0.163483256786522 -0.166766815734727 -0.168538968022254 -0.172781039518798 -0.1653771445183 -0.168773926866674 -0.167497606758889 -0.166518738323081 -0.164299453976793 -0.162969519541572 -0.168268101534585 -0.162292612294591 -0.169463069412849 -0.166118478121685 -0.175908084248383 -0.165150230236147 -0.166975633577287 -0.165804912463733 -0.171990752747186 -0.164506892562215 -0.168847052367537 -0.16750848092598 -0.167132742818074 -0.166464848194647 -0.168293854559949 -0.168196544682753 -0.165934921402685 -0.171474697683964 -0.173053563781126 -0.165857228289824 -0.173044472223686 0.0124383559179874
NA18501 -0.126874090931676 -0.129929550380849 -0.127486585989132 -0.128497366562864 -0.131794173429339 -0.127340184585738 -0.119367869606557 -0.128027555400776 -0.130034042025956 -0.133252626344545 -0.13106695925943 -0.129431470630967 -0.126043483713002 -0.124724700405317 -0.12666168748713 -0.123478353252366 -0.125951024548791 -0.124283778364812 -0.128203550962969 -0.129398939800677 -0.129121406619477 -0.127016399865673 -0.125212676672683 -0.126499042550209 -0.126086402224397 -0.170237831793755 -0.169040421071513 -0.167883546561643 -0.167708432283139 -0.166684298813229 -0.166797485811201 -0.168298488686259 -0.166057848604107 -0.172411559984053 -0.161486016484259 -0.169577809055482 -0.172245517744491 -0.174644098088992 -0.16973532000731 -0.170475225328201 -0.168318542924991 -0.168298204657371 -0.164782832505949 -0.169116525321219 -0.16847699327585 -0.167686639572688 -0.169223621242759 -0.162305094268682 0.114569466764606 0.110516317919137 0.110820083000507 0.116173075343412 0.108742135411808 0.112412840447263 0.119566936095725 0.111383043731364 0.115278901913539 0.113997463498462 0.113537891351938 0.113089190716213 0.116432307088122 0.111808262880666 0.107655511157992 0.110872289634186 0.113331543300275 0.112793234127496 0.118105616414193 0.116071524297176 0.101058834243677 -0.168696561786453 -0.174015788038979 -0.173134296291821 -0.163685872614823 -0.171255760589122 -0.169449983217981 -0.1695985499086 -0.169282525603846 -0.168305272083289 -0.172415992877701 1.0989612213319 0.110086221823759 0.11225390753973 0.105712992721552 0.111732630283609 0.116841539685964 0.105916666430544 0.114088647757752 0.10628343312804 0.117976030392928 0.101367417694019 0.113183879725976 0.112588631401007 0.114649518530754 0.110589990940307 0.112395635025792 0.118880325495993 0.107805328886833 0.11280820051685 0.112700641646432 0.106161607476906 0.116783711976295 0.111572374711497 0.113647384873683 0.115008538851529 0.113043805471545 0.108139508252206 0.110141925759829 0.108323496802822 0.115616418817454 0.11257880481465 0.11269187742011 0.115323253737304 0.114120421520051 0.113199879416148 0.117726877925359 0.116977443861987 0.111096222654045 0.113848985627346 0.103285400980187 0.119839738118052 0.113250863136815 0.114289002579345 0.130167425961222 0.110521710437645 0.119760932384956 0.111051688216775 0.111703627316784 0.113661580511384 -0.00526672425208392
NA18504 -0.127745506379807 -0.12798846598703 -0.127975960277578 -0.129014766108992 -0.129583305585735 -0.13020798091868 -0.132866630158471 -0.127528249988419 -0.132809719473923 -0.13258050953437 -0.133618168403175 -0.130731317363593 -0.13119062572336 -0.12989022415303 -0.124986865608622 -0.123037693667706 -0.128113242487119 -0.128609931045256 -0.135073798575767 -0.123698660087503 -0.12861853557086 -0.124704760365722 -0.1273672105494 -0.123733056770177 -0.127325772635545 -0.171555626307051 -0.168097277250356 -0.167369550503663 -0.159292627255128 -0.168540525811467 -0.1665630878998 -0.162546345040668 -0.165186181186204 -0.16619506978953 -0.162532846065741 -0.171202519692082 -0.163729515083391 -0.169103366081053 -0.166031761080553 -0.167861664335746 -0.165633998339734 -0.168439793639241 -0.167796294748173 -0.171450578563757 -0.165843013427329 -0.164761152059823 -0.164856045810557 -0.167868833293926 0.113286417892404 0.104501994930294 0.113112942472649 0.115753795507526 0.111971102380601 0.116578285491734 0.110071236116187 0.112128520959723 0.108880731377114 0.110225230768641 0.112331158964208 0.109629888939181 0.121448596308912 0.113470569136979 0.113226688198025 0.114007412616582 0.116507773024369 0.107769451938777 0.111744953815767 0.103174638131568 0.114426010154466 -0.172159784963059 -0.169810422675208 -0.172825650209632 -0.169310856975196 -0.162778159439028 -0.172444690873951 -0.166532069641993 -0.169384668983609 -0.169883068045719 -0.166652715637451 0.110086221823759 1.10994143965896 0.131992228873166 0.114653414323773 0.105525155905727 0.114901047305445 0.109067279952627 0.111712054057025 0.111395610785868 0.114792663233688 0.108702999637814 0.106142127484349 0.111541579954754 0.112776410739101 0.110343304235981 0.111299713432143 0.112479737130019 0.115652206397303 0.110393010580365 0.119640186631036 0.119487153237651 0.113502218771893 0.114326725510851 0.10899278942208 0.117187639259672 0.115971390141835 0.110517244037448 0.111772312055807 0.118231114532533 0.110012324959861 0.111538878953329 0.11464815408793 0.109715051032305 0.107514178782654 0.112331180519162 0.111993130218732 0.113933446617879 0.109570050228846 0.119928872810709 0.111464634530079 0.112844343712627 0.117293971312942 0.110668440345404 0.115485339560401 0.118240996407678 0.114572762842504 0.115974316228078 0.114523194253575 0.110665367206249 0.00875356899588025
