HGDP00511 HGDP00512 HGDP00513 HGDP00514 HGDP00515 HGDP00516 HGDP00517 HGDP00518 HGDP00519 HGDP00522 HGDP00523 HGDP00524 HGDP00525 HGDP00526 HGDP00527 HGDP00528 HGDP00529 HGDP00531 HGDP00533 HGDP00534 HGDP00535 HGDP00536 HGDP00537 HGDP00538 HGDP00539 HGDP00774 HGDP00775 HGDP00776 HGDP00777 HGDP00779 HGDP00780 HGDP00781 HGDP00782 HGDP00783 HGDP00784 HGDP00785 HGDP00786 HGDP00811 HGDP00812 HGDP00813 HGDP00814 HGDP00815 HGDP00817 HGDP00818 HGDP00819 HGDP00820 HGDP00821 HGDP00822 HGDP00920 HGDP00924 HGDP00925 HGDP00926 HGDP00928 HGDP00929 HGDP00930 HGDP00931 HGDP00932 HGDP00933 HGDP00934 HGDP00935 HGDP00936 HGDP00937 HGDP00938 HGDP00939 HGDP00940 HGDP00941 HGDP00942 HGDP00943 HGDP00944 HGDP00971 HGDP00972 HGDP00973 HGDP00974 HGDP00975 HGDP00976 HGDP00977 HGDP01021 HGDP01023 HGDP01024 NA18501 NA18504 NA18505 NA18507 NA18508 NA18516 NA18517 NA18522 NA18852 NA18853 NA18855 NA18856 NA18858 NA18859 NA18861 NA18862 NA18870 NA18871 NA19093 NA19098 NA19099 NA19101 NA19102 NA19116 NA19119 NA19127 NA19128 NA19130 NA19131 NA19137 NA19138 NA19141 NA19143 NA19144 NA19159 NA19160 NA19171 NA19193 NA19201 NA19203 NA19204 NA19206 NA19207 NA19209 NA19210 NA19222 NA19223 NA19238 NA19239 SAMPLE
HGDP00936 -0.135440223355768 -0.126452272529307 -0.132952835154277 -0.134127100322921 -0.130582892405764 -0.137233104211071 -0.132124591271141 -0.129946727919742 -0.13278171636769 -0.127126878377775 -0.144019565684455 -0.124152585792714 -0.125010565072403 -0.135244460918384 -0.131190179489611 -0.125038285542559 -0.129090724935679 -0.122350953681195 -0.140207664701629 -0.126833135330901 -0.132791692346498 -0.126127792367688 -0.123052543832814 -0.135351583711007 -0.123956226567597 -0.17427654282369 -0.169994501544606 -0.164204225414507 -0.169239239838466 -0.167918657427091 -0.170461592294915 -0.167577477075873 -0.170562061170183 -0.172931623130454 -0.175349512201708 -0.172864081229228 -0.174904795567396 -0.172634321575149 -0.166669244828475 -0.174908263152195 -0.173139811401701 -0.165887094541584 -0.170888070575552 -0.176181358959792 -0.174201667980814 -0.169941421911437 -0.170219045451974 -0.171150596190385 0.117859388970841 0.114271745974786 0.115136617996459 0.121462611625497 0.109796789243591 0.11940692681606 0.121013365602649 0.117608213148337 0.114983434316002 0.120581360372357 0.118488297265145 0.11681242520766 1.08425883149583 0.120327165967244 0.111174467300994 0.110094677019105 0.114370662035354 0.113951507653993 0.113028469323699 0.122123638900974 0.113942812150891 -0.169151399217115 -0.171447998842532 -0.17304319450415 -0.17460570057767 -0.172946135560711 -0.171954849678335 -0.170377928587439 -0.173935865548134 -0.169047203197022 -0.179644286333621 0.118998772232157 0.12199074654222 0.12112243266014 0.117055594262943 0.101994196877568 0.118443189004528 0.112070751287739 0.107404495388447 0.112489329227811 0.120425398384484 0.114490361567807 0.114634184517226 0.116486699772071 0.120241809381965 0.115596311149684 0.1082428497485 0.11715741063629 0.129831874601908 0.117586900439458 0.11990878692087 0.111036197161622 0.120397641717602 0.117096661590135 0.114240912094029 0.122656327946589 0.110972487974902 0.112892807923896 0.109313717193154 0.120748597029577 0.115614222246916 0.117073397662706 0.118664081686821 0.125992738210454 0.114061594355159 0.109399999638902 0.11497248152983 0.117682787266457 0.117565393995198 0.119920376646223 0.10956282913061 0.114019202453152 0.119594567581026 0.114197574980374 0.113317658497144 0.1214922966968 0.111829533574515 0.111810700830579 0.108713235784666 0.114460302107741 -0.0873602702233222
HGDP00937 -0.126159366253901 -0.1312174947788 -0.120573618056805 -0.127865987697518 -0.129879450861434 -0.127254319027571 -0.128044658037255 -0.122218927052963 -0.133896085524983 -0.128405705468602 -0.132782676213076 -0.126583033268195 -0.131179162642295 -0.130729329731425 -0.129286759980733 -0.12773256466073 -0.111921102948836 -0.131764673659355 -0.131441545928863 -0.131177500381094 -0.131528733230221 -0.121267850648065 -0.126755179133534 -0.118799794483193 -0.121510425222756 -0.17173471270072 -0.169558273819125 -0.172371293212201 -0.162372170966656 -0.171374501073378 -0.170075769528148 -0.168805837654097 -0.166699783158859 -0.172568875098897 -0.168135072649624 -0.172450275853085 -0.170479923766415 -0.172340752666555 -0.167934530255235 -0.165759761698223 -0.171040363629399 -0.170090859436997 -0.169674202245564 -0.169887172103001 -0.171664721673375 -0.172957339812117 -0.170615297830358 -0.165665049810411 0.11242666754533 0.124556272043845 0.112820447109849 0.115655444542412 0.117093792773184 0.117053637991529 0.109488440744282 0.108612783657571 0.113768892785333 0.115959397910158 0.104644578189499 0.117103131273476 0.120327165967244 1.07580866005034 0.110198085414924 0.115730255316141 0.120950309453321 0.11890459827141 0.105541755011497 0.105960301765859 0.120670311317247 -0.174929818389982 -0.176575720611284 -0.166456965965101 -0.167951436992871 -0.165391624561406 -0.177475795738362 -0.168040892840086 -0.172926253871225 -0.164471276887852 -0.169010580255314 0.110758776571002 0.111863896080579 0.116915987868546 0.121095633780202 0.120940340753639 0.1143142734316 0.113931059542506 0.110085871993033 0.112647133281721 0.108635407388428 0.11262245587822 0.112991088648833 0.118682862991192 0.105203875677571 0.110992547076401 0.112226688500223 0.112009059010211 0.117270783081718 0.0998444532389703 0.111951442077901 0.116711894985258 0.108143818808903 0.110846998827195 0.115552770102026 0.116262799210859 0.116050629115942 0.107400987731919 0.105837620267528 0.114009023796178 0.111289746991644 0.112723339501736 0.114916295126075 0.119924257232995 0.109098118201549 0.107941398073098 0.114647786758643 0.114982345766675 0.110246815434081 0.109260046767687 0.112893986805151 0.112748599339271 0.116031329215555 0.119917517574469 0.114157049606705 0.108251060147877 0.110706651859369 0.115660293489879 0.10860061550468 0.12128873663858 -0.0892252809799233
HGDP00938 -0.128264042232505 -0.124543327676618 -0.125436669711118 -0.125847985656259 -0.136176551687367 -0.130554658992077 -0.131925067317669 -0.126109419675948 -0.122445127633256 -0.127991849730472 -0.135750911038877 -0.124845770922426 -0.128094947138164 -0.12745818265624 -0.12943330654568 -0.124228483285244 -0.127266961722472 -0.12911251890116 -0.13433196621722 -0.130639554999328 -0.131363666133566 -0.125109776983237 -0.12518554908834 -0.123916978838947 -0.126526694878534 -0.177026474840029 -0.174028862284036 -0.174346970936311 -0.170471744652256 -0.167392505961363 -0.17857505614634 -0.164464605432116 -0.174599622372226 -0.175408353164635 -0.162674620890017 -0.174335420852828 -0.17293733674105 -0.17885224579984 -0.166844955808038 -0.172052003083133 -0.172798466384253 -0.173733178188112 -0.172326929625204 -0.175801569232772 -0.169708513920635 -0.170312196985003 -0.172700282630887 -0.172613267256061 0.118806045931137 0.110442482867562 0.103009659280974 0.115737023166443 0.126161687337616 0.11761005767649 0.113430485062734 0.112783839236845 0.112631029429071 0.100873688401193 0.11216922483162 0.116590521950934 0.111174467300994 0.110198085414924 1.07292903525746 0.117475175829226 0.11355051002388 0.117281085388116 0.106889376750954 0.114828043257072 0.117793115940359 -0.165427118015295 -0.17756779362195 -0.172769804147815 -0.162897530262516 -0.171112768048663 -0.166282045423139 -0.178198136680282 -0.170886480673232 -0.170108829319396 -0.17698814502598 0.108065792399341 0.115726926829363 0.115843441347876 0.112131718417955 0.120182256242334 0.120225648811932 0.115699697012164 0.122355323674045 0.112809418799343 0.119923483011314 0.11085368938514 0.112890383894541 0.11700679533796 0.108588518703165 0.108386735827329 0.116770212566878 0.116129336647898 0.117010821287879 0.118180488117617 0.114975317043873 0.11950860209436 0.116644118299669 0.114191834771155 0.11023996426891 0.115665982266381 0.112533033727737 0.109986073798712 0.113053217267546 0.118213056459101 0.115147964735132 0.112227338053079 0.114980058909195 0.117245558774548 0.116600448270471 0.109020734314455 0.110936363797967 0.110668806746347 0.112937271189292 0.117270060756088 0.114792853821395 0.120721875487783 0.11362998026611 0.106488409450836 0.119541053671582 0.117545799372313 0.120697357375771 0.11798970341013 0.109699473337408 0.119821434419906 -0.0941046173898442
HGDP00939 -0.125646831219041 -0.123507203699898 -0.128916805087888 -0.135994492935208 -0.132029950543544 -0.130458729239748 -0.126973137794613 -0.12482391478569 -0.132171904113086 -0.130686685399902 -0.13336366273918 -0.125888833688781 -0.131307035945495 -0.127481587262034 -0.125500182474013 -0.119492456716951 -0.116341166957126 -0.127007020385777 -0.132522956326581 -0.128894043792824 -0.134605280211599 -0.118561526001142 -0.131454113056399 -0.119550706685348 -0.125732545761919 -0.179049451360083 -0.174332012497795 -0.176466659166643 -0.174206352489992 -0.162327778516527 -0.168794888479595 -0.167501230316469 -0.166923412143339 -0.174853399306888 -0.177554664214468 -0.176813343809912 -0.167084422909368 -0.174181534575089 -0.165457423456491 -0.174790539909466 -0.168046152924894 -0.16938863555437 -0.17133434494154 -0.173742740083205 -0.173327506638592 -0.167590501574605 -0.177021356387329 -0.174839812452952 0.114459389571539 0.114823375696257 0.122998837595053 0.120413599029362 0.108263454185512 0.119421725386726 0.107053534883943 0.118613821988529 0.11557291825535 0.114826442694604 0.116639003508104 0.118932413024546 0.110094677019105 0.115730255316141 0.117475175829226 1.0861667692332 0.117005709134523 0.113246903057661 0.112745432767126 0.113988247805333 0.120814368511545 -0.17543868631393 -0.16932792555138 -0.169929071988633 -0.169194644555469 -0.175059527683224 -0.173579713796788 -0.179414159684138 -0.169119878970835 -0.175727526391506 -0.177544691611756 0.117374598871576 0.119616689380745 0.125975195666501 0.116255919828805 0.108026457402982 0.123746926373996 0.107840098090767 0.116792649594812 0.109907830273727 0.125407361788214 0.1140867981783 0.111513428728314 0.112404584501277 0.118351404268166 0.117513370515691 0.11075146099987 0.121294444929562 0.120679762410312 0.113413480048063 0.120893721707332 0.118978581114654 0.111916875713811 0.109414014645102 0.112866059743465 0.121091690684323 0.108639644264231 0.107338654883061 0.109198194068572 0.110879783978329 0.116776300477418 0.123087409267899 0.109734928115414 0.109285319743904 0.110970739506544 0.116594652435885 0.115786278052411 0.120941235785626 0.114803616696951 0.11992786966568 0.114986588045195 0.112667563041511 0.119190156323268 0.111175346682992 0.110573793569024 0.107942366739627 0.117257647407848 0.116403138159407 0.101181463008147 0.118671400294062 -0.0880708029093029
HGDP00940 -0.134607662207855 -0.130233445350382 -0.136242348505055 -0.138412473370643 -0.130341248535904 -0.130488366039192 -0.130987919273592 -0.133746206757839 -0.133293095680088 -0.133769930554574 -0.129335724235275 -0.129498598136308 -0.13394484362416 -0.131211238241595 -0.134354830640829 -0.124813217859838 -0.126170133447136 -0.126154767906454 -0.139332787119489 -0.138843166591938 -0.129372650611614 -0.129438167616871 -0.128935018748542 -0.123132259857549 -0.127699969563553 -0.17398136265661 -0.166275251886435 -0.171247371228074 -0.168501081784545 -0.169190900382075 -0.170727314267196 -0.174107647779057 -0.170054315826059 -0.17201177630595 -0.177299341709834 -0.178666353553985 -0.172083039464011 -0.174721881671959 -0.170196677437563 -0.177011159143422 -0.172112023038058 -0.172802372857941 -0.171550777598028 -0.180513064060575 -0.171464556724126 -0.17333113889241 -0.168665798217002 -0.16813027802602 0.111290742613755 0.112191039210227 0.114387946130533 0.121151294444565 0.113246882565086 0.11794542142254 0.116987080036861 0.114268347560553 0.125631207169329 0.118294290042565 0.101061438674208 0.11672627357727 0.114370662035354 0.120950309453321 0.11355051002388 0.117005709134523 1.06360938144528 0.109819185909391 0.12071637972895 0.11607738128104 0.116853224040822 -0.179751663869482 -0.174331275975792 -0.176896436233061 -0.173004905100392 -0.172407421734398 -0.171111016011796 -0.172993749359978 -0.172904532660648 -0.168247436022307 -0.173211984108301 0.11324984948956 0.113038423756432 0.128899804438317 0.11592937100577 0.117673441718995 0.121092149632451 0.107051123585679 0.117585785353508 0.113051149490913 0.120881760808748 0.110498592409696 0.111039144215345 0.117492217021099 0.114625012681967 0.11252084063248 0.111820341881796 0.118831024789964 0.12423794262268 0.114541417336713 0.117499630569748 0.121778332950303 0.115888687457911 0.118454161602491 0.127895282407835 0.114535485609767 0.122890565174333 0.118946249460485 0.116955580895556 0.12017239372804 0.113733943459635 0.112806506534478 0.119508611923402 0.112309690950537 0.117555778425667 0.115420193741148 0.122653233735334 0.124825093933058 0.105335353763769 0.113368289680583 0.116994689782467 0.111558406343126 0.120922340269017 0.114839549068877 0.119178831282639 0.118577671649495 0.109731043913814 0.116587385084991 0.114618276249514 0.111250574621117 -0.0971709444034648
HGDP00941 -0.128198676316089 -0.126175236624662 -0.119570247052852 -0.133637478511893 -0.128721631901777 -0.124728603033089 -0.127853189708953 -0.127134696222003 -0.12289406542382 -0.124827264336042 -0.131246762175164 -0.120906141127692 -0.124640748378596 -0.130839698672972 -0.123870728857752 -0.12753560547484 -0.121056930249035 -0.123633683332824 -0.136186804575637 -0.134747317140095 -0.122635727958493 -0.122781806529169 -0.123373175926909 -0.125981557828207 -0.128084376950919 -0.175345398690764 -0.164416656177417 -0.174552725500905 -0.171831978248094 -0.172446502156467 -0.168483665373589 -0.170070820573086 -0.170713178589391 -0.169794086938158 -0.169511642497469 -0.168921293135651 -0.169238326295887 -0.17727221385691 -0.165446705467537 -0.173966988666164 -0.169278994892597 -0.168359108534564 -0.170308645568125 -0.174176329983415 -0.16905713489852 -0.173059161374381 -0.167453772659271 -0.166687626718191 0.117416729383329 0.119389667363152 0.114814081295013 0.117563651959505 0.117125512041379 0.11314586922449 0.109672402879878 0.118290273619196 0.118690251839991 0.115711260822064 0.105378875919753 0.11083748619909 0.113951507653993 0.11890459827141 0.117281085388116 0.113246903057661 0.109819185909391 1.06877226327361 0.12014331969125 0.116834119134185 0.121301334716321 -0.178978923902856 -0.168653326611326 -0.178229214165404 -0.171295211102917 -0.169626048584808 -0.17231131657696 -0.173144973160861 -0.167749670366165 -0.166270014598489 -0.173614001880883 0.111400887223569 0.110136010959899 0.11350672974017 0.107759898070869 0.111040414356523 0.118674183395847 0.107925784609595 0.120089611814479 0.105209269348939 0.116258362879548 0.114836508337165 0.114530513737138 0.114783792268865 0.112820289099169 0.113320111061038 0.110369119400414 0.123439796865088 0.116429799150733 0.112798825875879 0.11293419659782 0.116008362555612 0.107917610290344 0.110597723593948 0.104818082184013 0.111815789640951 0.111685114794162 0.11325803960591 0.112579669964233 0.115455946739401 0.126529514541646 0.113506214971586 0.114099149030112 0.114478269103187 0.114048575182456 0.105734068053062 0.105499715774449 0.110484116110315 0.11048828884502 0.109872902681805 0.101954801622393 0.119264178044969 0.116320599871252 0.104791520969664 0.119094475542702 0.108305709813169 0.132698641163229 0.108879153513894 0.10812349549432 0.11936669468156 -0.0859326628423424
HGDP00942 -0.124599002580747 -0.134892851728528 -0.130371854847487 -0.13449547300853 -0.134033517276272 -0.137602780453357 -0.127576189753998 -0.13961724983933 -0.130600676716194 -0.130855330393597 -0.131168911774051 -0.133164603914461 -0.125266012633194 -0.131189608734551 -0.128144879611964 -0.129561604639086 -0.129191476780715 -0.131948906034713 -0.13249573903995 -0.129264236635707 -0.134963541074074 -0.124122514989765 -0.130243232994203 -0.132724952418694 -0.134601980003317 -0.169104407788218 -0.170202276822329 -0.168694079986511 -0.169587039458489 -0.159291108718328 -0.162956585488079 -0.156635550312687 -0.166431385304909 -0.164694241692849 -0.16526202585947 -0.172928496788584 -0.164430572278905 -0.172213071668298 -0.169003825270964 -0.165867185310009 -0.164211509072945 -0.163050490803693 -0.169978206694346 -0.17112462039483 -0.173573879881156 -0.16588258806988 -0.166590285854949 -0.163609590354746 0.112886348176552 0.111883989810403 0.116255183962974 0.10985542869548 0.106122582906647 0.112258347142783 0.115551452189293 0.102715296177207 0.114616899386439 0.115883787375283 0.102168099869618 0.104528643703376 0.113028469323699 0.105541755011497 0.106889376750954 0.112745432767126 0.12071637972895 0.12014331969125 1.05754188610349 0.111047800347261 0.112927458040831 -0.170073900423884 -0.175326097136547 -0.16313094466199 -0.160609270869926 -0.162464622922492 -0.175778252322164 -0.17081827951865 -0.169477592601903 -0.163823724964114 -0.177691561996906 0.110790033485563 0.116307271503821 0.119403200963366 0.110831871234441 0.114256720325757 0.116179207591195 0.112509452052777 0.109714980476575 0.114692996447242 0.120471906906499 0.112116689620396 0.104802938245807 0.112570844478776 0.114638651121769 0.10982354402452 0.12315409161456 0.115320450593786 0.123115863385548 0.117525293161499 0.106861620975065 0.121690755355836 0.113655177399425 0.110883768684674 0.104885609091945 0.123778743263524 0.110951133081848 0.111947936755325 0.111803216628025 0.117525209085791 0.120552331185524 0.11833319795957 0.116099455309649 0.117454850581957 0.107878492178885 0.111995094395195 0.111296719231006 0.109434149979964 0.117307555945657 0.115803544313099 0.108793344970562 0.116742943661102 0.113782365869619 0.114563034210239 0.124716919631205 0.112754842312976 0.102582793981095 0.107520376369282 0.111878783899163 0.117691317225217 -0.0936834459335254
HGDP00943 -0.129440471951876 -0.127183587776987 -0.127404571041656 -0.124967482866491 -0.126435828452153 -0.127648957552086 -0.124815409418441 -0.129090971473459 -0.126196197449921 -0.136190303060049 -0.135122967745541 -0.127286036050911 -0.130232679661754 -0.128867560856372 -0.129829280654829 -0.121149379885237 -0.116850743000727 -0.121851991577092 -0.139885603412251 -0.131871765145013 -0.129675606411569 -0.126695085600268 -0.123973064658753 -0.12168660003581 -0.126484280475095 -0.169998319531872 -0.173211908837485 -0.170407801485296 -0.168231022500505 -0.164343584345225 -0.167332758089477 -0.169298071924607 -0.174455397169847 -0.172478843106637 -0.165568116477191 -0.172865033513789 -0.166694063788629 -0.172721006051222 -0.167769076270341 -0.172942868584566 -0.165445838647679 -0.168507589267316 -0.171398617053705 -0.173913468442575 -0.169681063089924 -0.167140632929513 -0.167829353903784 -0.173763298687171 0.114663835878216 0.118429510717855 0.111020223789896 0.118989286264783 0.107205921517958 0.11401151365276 0.111431740110225 0.110535601163953 0.116029672760022 0.114659642844856 0.116313420940364 0.1072683570593 0.122123638900974 0.105960301765859 0.114828043257072 0.113988247805333 0.11607738128104 0.116834119134185 0.111047800347261 1.07067659488447 0.108463431544645 -0.17348945441697 -0.168843638956732 -0.174502518431519 -0.164043128327244 -0.167863870360048 -0.174652836104034 -0.165766135174627 -0.175173671938797 -0.171834760264341 -0.173762759535331 0.114086732288085 0.105194192790873 0.118083140836204 0.106272909099303 0.117843162079853 0.10589370151898 0.112104162722874 0.112533207336018 0.107739185363659 0.115601463524802 0.105114954871989 0.118439965676226 0.121334573125868 0.112523360430381 0.114753940026474 0.108783224775807 0.113787862557333 0.120969612413137 0.109908615942655 0.10538970538611 0.119276397088362 0.111904024266693 0.12006876225835 0.119450260844118 0.111827798408944 0.121095335454935 0.115139131021002 0.113566464769118 0.118797991560852 0.112285929115219 0.112402476750745 0.12061102927457 0.11834093309237 0.108610188362907 0.114285551585663 0.114174210937156 0.111779182437048 0.117237002714306 0.11062485793399 0.117978175051331 0.119776096236765 0.122506924348655 0.110966874760157 0.113229274251948 0.106486300810654 0.113770608859741 0.114019325512012 0.115547938360428 0.115255281176146 -0.086618236740514
HGDP00944 -0.130521225981988 -0.119100337175042 -0.125861210101312 -0.133337163629127 -0.12667987957724 -0.124568121085205 -0.120154603668406 -0.129432030015682 -0.130513802137808 -0.12615684383922 -0.134233618415706 -0.127375727261451 -0.130464504716337 -0.126544109981059 -0.127258410937041 -0.123607246025684 -0.116566472967997 -0.123596049986811 -0.133320869450204 -0.125955744957668 -0.133717851531012 -0.118692444818998 -0.121667313836094 -0.121943977853819 -0.123346107951453 -0.17288219700702 -0.176022193409879 -0.175247706244864 -0.177576883596918 -0.161706936811896 -0.169122231264395 -0.167099270006148 -0.167173830686068 -0.175734456172747 -0.179758710356044 -0.182807796894657 -0.169690945952635 -0.170467250831876 -0.165177648394771 -0.170438285065989 -0.168590486138556 -0.175691814179523 -0.171399561865842 -0.177465557704367 -0.173786237374196 -0.169046047133097 -0.176564928911383 -0.160708197189569 0.111103002195433 0.117989624619111 0.11193894686286 0.111524410612755 0.112173784980664 0.113022804523149 0.110981542302298 0.10694080486374 0.113516119367469 0.113334950458676 0.107203574451238 0.107718082643114 0.113942812150891 0.120670311317247 0.117793115940359 0.120814368511545 0.116853224040822 0.121301334716321 0.112927458040831 0.108463431544645 1.08226317248606 -0.170128676931694 -0.1708484217344 -0.169231756315516 -0.166921436287695 -0.171748981676333 -0.169382178100894 -0.167622721145883 -0.170693129376631 -0.163651047791146 -0.173551905243967 0.100694530140669 0.116420643382132 0.109952744081789 0.115403036959433 0.111007205038502 0.10986588004289 0.109051660666162 0.113749990904231 0.116373059698762 0.112037307404216 0.113084636140247 0.113907813408203 0.121129714308463 0.11744020087997 0.110890513355479 0.114496713676744 0.112293862397169 0.114991625513679 0.112833374568184 0.109038499435049 0.119424515161888 0.109445812488264 0.115646135173202 0.123994778842371 0.11638608380462 0.110615837238915 0.107601464572373 0.113280516516401 0.111831069988181 0.105694287337883 0.116023371511921 0.11180815516388 0.115913162351609 0.108829265790612 0.10809186452721 0.118601522225994 0.121063588387088 0.118922121038146 0.115854609553514 0.125840378948303 0.118188333770836 0.116191199347323 0.120296744220104 0.105194052851477 0.106109235176423 0.112201346584051 0.111854215024882 0.111995012138497 0.119513429237393 -0.0901154006711979
HGDP00971 0.0586718607066589 0.0615298694613491 0.0577329064559702 0.0749575313386652 0.0658285917987449 0.0590075076591293 0.056767892998615 0.0573215417421018 0.0647194765106966 0.0675182315444642 0.066216063539136 0.0559548637328197 0.0684155358381714 0.0658667627673672 0.0655870186544586 0.0634212417323322 0.0593011661260102 0.0614684498650911 0.0719588267921571 0.0723598582252285 0.0602915568604047 0.0644853936230027 0.0579745260333482 0.0544278125867838 0.0535028983934861 0.291046871239504 0.283150941362045 0.295886937886483 0.29674105009839 0.282991843110174 0.286313557084585 0.290614541462266 0.295500187491692 0.292205490157751 0.286602448624813 0.289304208713497 0.282319546197434 0.299841870273271 0.277403812087892 0.296941609270568 0.28977472143729 0.290537836375645 0.295025671004488 0.296705671094535 0.283789067306328 0.291138556484494 0.287079346875269 0.293824690872744 -0.177156808469229 -0.170829328257985 -0.166685320067263 -0.167135774918893 -0.169607216441835 -0.176242016517062 -0.174900071577368 -0.167551923730609 -0.167982300588561 -0.164496940564088 -0.168629043371065 -0.167903461295135 -0.169151399217115 -0.174929818389982 -0.165427118015295 -0.17543868631393 -0.179751663869482 -0.178978923902856 -0.170073900423884 -0.17348945441697 -0.170128676931694 1.17168338732447 0.293348197444607 0.288718505248105 0.28687846318783 0.29271279901479 0.306327566292196 0.29234018256582 0.291089448323305 0.296027111881779 0.287122659238712 -0.173169721719356 -0.176782229654683 -0.169166353169367 -0.171275438189643 -0.181136482884615 -0.17004595468288 -0.175097044105625 -0.174946047877256 -0.16916123271621 -0.17065773254318 -0.165757749566945 -0.174777969174471 -0.166241947462322 -0.174450207381233 -0.171154421971999 -0.169242677254515 -0.171947789977087 -0.180119649999797 -0.170153613230962 -0.171168212421858 -0.173053122632704 -0.169518169561776 -0.172326337739078 -0.175173383648052 -0.175491165265872 -0.178700542894647 -0.166142867765855 -0.162888692223287 -0.177743321779521 -0.17641290795759 -0.177124690309671 -0.166261419668828 -0.180495515782279 -0.170337144945049 -0.174012062224513 -0.167543626275173 -0.171955203644676 -0.172416837905185 -0.178920683948764 -0.170084915565055 -0.177350620030219 -0.180961460200713 -0.169896702957316 -0.174590198957114 -0.167091320507649 -0.172568476810781 -0.16616407737159 -0.163717294240107 -0.175020393904791 0.0712703040809832
HGDP00972 0.057183198253744 0.0557209578517109 0.0497020079131533 0.0598493821156471 0.0530723822531181 0.059243906470586 0.0552631370218899 0.065924945957137 0.0589277027793788 0.0605399414890903 0.0637697283969285 0.0611686645372127 0.0632919887267024 0.060113056224471 0.06155364620547 0.0595953740704691 0.0568468447296706 0.0615898348656878 0.0608200791508901 0.0601199920160517 0.0670165589062401 0.0545407498974783 0.0556632453782548 0.0544348787722917 0.0633636375887433 0.299228019553578 0.303251285695377 0.294401980789967 0.287553484725629 0.290613712693584 0.284879186590587 0.290225857833842 0.290588235983519 0.301378038557826 0.28640121695297 0.29329752820172 0.30124873092348 0.308759746937021 0.290380187710047 0.303791596317243 0.287990108890296 0.299758302137402 0.292335216226103 0.307487471756286 0.294550887772623 0.302083275040859 0.30139332709885 0.29708442555888 -0.172619381798923 -0.173330369103501 -0.168149354221192 -0.182296864860112 -0.177549433111763 -0.172781910497737 -0.17176215742495 -0.167080922082879 -0.169618438694676 -0.169215755663798 -0.16925395391178 -0.180218601331258 -0.171447998842532 -0.176575720611284 -0.17756779362195 -0.16932792555138 -0.174331275975792 -0.168653326611326 -0.175326097136547 -0.168843638956732 -0.1708484217344 0.293348197444607 1.17442281568959 0.303333461955444 0.283249729077902 0.298339570777173 0.304516692364374 0.306561988057471 0.298221605438006 0.299262201651675 0.297633644028597 -0.177823402144224 -0.172898191048517 -0.180898558528585 -0.171241542850618 -0.17476763338331 -0.174339930984822 -0.172816239452672 -0.172223482900246 -0.171205711255908 -0.180395485028639 -0.171464840372242 -0.164041118527695 -0.171328710559831 -0.176628214793592 -0.173719106769645 -0.173378594848066 -0.182894689923366 -0.183027865749179 -0.166403464979884 -0.17531345935326 -0.18324256461216 -0.173162885114505 -0.172238007784895 -0.180341245405216 -0.181719473990822 -0.172982410874806 -0.168206891420694 -0.17450209471029 -0.17716576479839 -0.172455535856962 -0.173701215264899 -0.172505888471499 -0.18192768385815 -0.172670911907996 -0.177634755436206 -0.177372047100241 -0.172263551921379 -0.171102745256344 -0.178083268662489 -0.170336739190126 -0.174808910464225 -0.175553496641095 -0.16835833714667 -0.174387869188531 -0.174568215649356 -0.171010848313718 -0.169910951228133 -0.165473706359849 -0.174829534441015 0.0727837889214549
